iteração 0: [[0, 0], 's', 1, 1, 'limpar', None]
iteração 69: [[3, 2], 'o', 6, -58, 'alterar sentido', 'd']
iteração 70: [[3, 2], 's', 6, -59, 'alterar sentido', 'd']
iteração 71: [[3, 2], 's', 6, -60, 'andar', None]
iteração 72: [[3, 2], 'o', 6, -61, 'alterar sentido', 'd']
iteração 73: [[3, 3], 'o', 6, -62, 'andar', None]
iteração 74: [[3, 3], 'o', 6, -63, 'andar', None]
iteração 75: [[3, 3], 'n', 6, -64, 'alterar sentido', 'd']
iteração 76: [[2, 3], 'n', 6, -65, 'andar', None]
iteração 77: [[2, 3], 'n', 7, -64, 'limpar', None]
iteração 78: [[1, 3], 'n', 7, -65, 'andar', None]
iteração 79: [[1, 3], 'n', 8, -64, 'limpar', None]
iteração 80: [[0, 3], 'n', 8, -65, 'andar', None]
iteração 81: [[0, 3], 'n', 8, -66, 'andar', None]
iteração 82: [[0, 3], 'l', 8, -67, 'alterar sentido', 'd']
iteração 83: [[0, 2], 'l', 8, -68, 'andar', None]
iteração 84: [[0, 2], 'n', 8, -69, 'alterar sentido', 'd']
iteração 85: [[0, 2], 'n', 8, -70, 'andar', None]
iteração 86: [[0, 2], 'l', 8, -71, 'alterar sentido', 'e']
iteração 87: [[0, 2], 's', 8, -72, 'alterar sentido', 'e']
iteração 88: [[1, 2], 's', 8, -73, 'andar', None]
iteração 89: [[2, 2], 's', 8, -74, 'andar', None]
iteração 90: [[2, 2], 'l', 8, -75, 'alterar sentido', 'd']
iteração 91: [[2, 1], 'l', 8, -76, 'andar', None]
iteração 92: [[2, 1], 's', 8, -77, 'alterar sentido', 'e']
iteração 93: [[2, 1], 'l', 8, -78, 'alterar sentido', 'd']
iteração 94: [[2, 1], 'n', 8, -79, 'alterar sentido', 'd']
iteração 95: [[1, 1], 'n', 8, -80, 'andar', None]
iteração 96: [[0, 1], 'n', 8, -81, 'andar', None]
iteração 97: [[0, 1], 'n', 8, -82, 'andar', None]
iteração 98: [[0, 1], 'l', 8, -83, 'alterar sentido', 'd']
iteração 99: [[0, 0], 'l', 8, -84, 'andar', None]
iteração 100: [[0, 0], 'l', 8, -85, 'andar', None]
iteração 101: [[0, 0], 's', 8, -86, 'alterar sentido', 'd']
iteração 102: [[1, 0], 's', 8, -87, 'andar', None]
iteração 103: [[1, 0], 'o', 8, -88, 'alterar sentido', 'e']
iteração 104: [[1, 1], 'o', 8, -89, 'andar', None]
iteração 105: [[1, 2], 'o', 8, -90, 'andar', None]
iteração 106: [[1, 3], 'o', 8, -91, 'andar', None]
iteração 107: [[1, 3], 'o', 8, -92, 'andar', None]
iteração 108: [[1, 3], 'n', 8, -93, 'alterar sentido', 'd']
iteração 109: [[1, 3], 'o', 8, -94, 'alterar sentido', 'd']
iteração 110: [[1, 3], 'o', 8, -95, 'andar', None]
iteração 111: [[1, 3], 'n', 8, -96, 'alterar sentido', 'd']
iteração 112: [[1, 3], 'l', 8, -97, 'alterar sentido', 'e']
iteração 113: [[1, 3], 's', 8, -98, 'alterar sentido', 'e']
iteração 114: [[2, 3], 's', 8, -99, 'andar', None]
iteração 115: [[2, 3], 'o', 8, -100, 'alterar sentido', 'e']
iteração 116: [[2, 3], 'n', 8, -101, 'alterar sentido', 'e']
iteração 117: [[2, 3], 'l', 8, -102, 'alterar sentido', 'e']
iteração 118: [[2, 3], 's', 8, -103, 'alterar sentido', 'e']
iteração 119: [[3, 3], 's', 8, -104, 'andar', None]
iteração 120: [[3, 3], 'o', 8, -105, 'alterar sentido', 'e']
iteração 121: [[3, 3], 's', 8, -106, 'alterar sentido', 'd']
iteração 122: [[3, 3], 'l', 8, -107, 'alterar sentido', 'd']
iteração 123: [[3, 2], 'l', 8, -108, 'andar', None]
iteração 124: [[3, 2], 's', 8, -109, 'alterar sentido', 'e']
iteração 125: [[3, 2], 's', 8, -110, 'andar', None]
iteração 126: [[3, 2], 'o', 8, -111, 'alterar sentido', 'd']
iteração 127: [[3, 2], 'n', 8, -112, 'alterar sentido', 'e']
iteração 128: [[2, 2], 'n', 8, -113, 'andar', None]
iteração 129: [[1, 2], 'n', 8, -114, 'andar', None]
iteração 130: [[0, 2], 'n', 8, -115, 'andar', None]
iteração 131: [[0, 2], 'o', 8, -116, 'alterar sentido', 'd']
iteração 132: [[0, 3], 'o', 8, -117, 'andar', None]
iteração 133: [[0, 3], 'o', 8, -118, 'andar', None]
iteração 134: [[0, 3], 'n', 8, -119, 'alterar sentido', 'e']
iteração 135: [[0, 3], 'n', 8, -120, 'andar', None]
iteração 136: [[0, 3], 'l', 8, -121, 'alterar sentido', 'd']
iteração 137: [[0, 2], 'l', 8, -122, 'andar', None]
iteração 138: [[0, 2], 'n', 8, -123, 'alterar sentido', 'd']
iteração 139: [[0, 2], 'n', 8, -124, 'andar', None]
iteração 140: [[0, 2], 'l', 8, -125, 'alterar sentido', 'd']
iteração 141: [[0, 2], 's', 8, -126, 'alterar sentido', 'e']
iteração 142: [[1, 2], 's', 8, -127, 'andar', None]
iteração 143: [[1, 2], 'l', 8, -128, 'alterar sentido', 'd']
iteração 144: [[1, 1], 'l', 8, -129, 'andar', None]
iteração 145: [[1, 0], 'l', 8, -130, 'andar', None]
iteração 146: [[1, 0], 'l', 8, -131, 'andar', None]
iteração 147: [[1, 0], 's', 8, -132, 'alterar sentido', 'd']
iteração 148: [[1, 0], 'l', 8, -133, 'alterar sentido', 'd']
iteração 149: [[1, 0], 'l', 8, -134, 'andar', None]
iteração 150: [[1, 0], 's', 8, -135, 'alterar sentido', 'd']
iteração 151: [[2, 0], 's', 8, -136, 'andar', None]
iteração 152: [[3, 0], 's', 8, -137, 'andar', None]
iteração 153: [[3, 0], 'o', 8, -138, 'alterar sentido', 'e']
iteração 154: [[3, 1], 'o', 8, -139, 'andar', None]
iteração 155: [[3, 2], 'o', 8, -140, 'andar', None]
iteração 156: [[3, 2], 's', 8, -141, 'alterar sentido', 'd']
iteração 157: [[3, 2], 'o', 8, -142, 'alterar sentido', 'e']
iteração 158: [[3, 3], 'o', 8, -143, 'andar', None]
iteração 159: [[3, 3], 'o', 8, -144, 'andar', None]
iteração 160: [[3, 3], 'n', 8, -145, 'alterar sentido', 'e']
iteração 161: [[3, 3], 'l', 8, -146, 'alterar sentido', 'e']
iteração 162: [[3, 3], 's', 8, -147, 'alterar sentido', 'e']
iteração 163: [[3, 3], 'o', 8, -148, 'alterar sentido', 'e']
iteração 164: [[3, 3], 's', 8, -149, 'alterar sentido', 'd']
iteração 165: [[3, 3], 's', 8, -150, 'andar', None]
iteração 166: [[3, 3], 'o', 8, -151, 'alterar sentido', 'd']
iteração 167: [[3, 3], 'o', 8, -152, 'andar', None]
iteração 168: [[3, 3], 'n', 8, -153, 'alterar sentido', 'e']
iteração 169: [[2, 3], 'n', 8, -154, 'andar', None]
iteração 170: [[2, 3], 'l', 8, -155, 'alterar sentido', 'e']
iteração 171: [[2, 3], 's', 8, -156, 'alterar sentido', 'e']
iteração 172: [[2, 3], 'l', 8, -157, 'alterar sentido', 'd']
iteração 173: [[2, 3], 's', 8, -158, 'alterar sentido', 'e']
iteração 174: [[3, 3], 's', 8, -159, 'andar', None]
iteração 175: [[3, 3], 's', 8, -160, 'andar', None]
iteração 176: [[3, 3], 'o', 8, -161, 'alterar sentido', 'd']
iteração 177: [[3, 3], 'o', 8, -162, 'andar', None]
iteração 178: [[3, 3], 'n', 8, -163, 'alterar sentido', 'e']
iteração 179: [[3, 3], 'l', 8, -164, 'alterar sentido', 'e']
iteração 180: [[3, 3], 'n', 8, -165, 'alterar sentido', 'd']
iteração 181: [[2, 3], 'n', 8, -166, 'andar', None]
iteração 182: [[1, 3], 'n', 8, -167, 'andar', None]
iteração 183: [[1, 3], 'o', 8, -168, 'alterar sentido', 'd']
iteração 184: [[1, 3], 'o', 8, -169, 'andar', None]
iteração 185: [[1, 3], 'n', 8, -170, 'alterar sentido', 'e']
iteração 186: [[1, 3], 'o', 8, -171, 'alterar sentido', 'd']
iteração 187: [[1, 3], 's', 8, -172, 'alterar sentido', 'd']
iteração 188: [[1, 3], 'l', 8, -173, 'alterar sentido', 'd']
iteração 189: [[1, 3], 's', 8, -174, 'alterar sentido', 'e']
iteração 190: [[2, 3], 's', 8, -175, 'andar', None]
iteração 191: [[3, 3], 's', 8, -176, 'andar', None]
iteração 192: [[3, 3], 'l', 8, -177, 'alterar sentido', 'd']
iteração 193: [[3, 3], 's', 8, -178, 'alterar sentido', 'e']
iteração 194: [[3, 3], 's', 8, -179, 'andar', None]
iteração 195: [[3, 3], 'o', 8, -180, 'alterar sentido', 'd']
iteração 196: [[3, 3], 'o', 8, -181, 'andar', None]
iteração 197: [[3, 3], 'n', 8, -182, 'alterar sentido', 'e']
iteração 198: [[2, 3], 'n', 8, -183, 'andar', None]
iteração 199: [[2, 3], 'l', 8, -184, 'alterar sentido', 'e']
iteração 200: [[2, 2], 'l', 8, -185, 'andar', None]
iteração 201: [[2, 1], 'l', 8, -186, 'andar', None]
iteração 202: [[2, 1], 's', 8, -187, 'alterar sentido', 'e']
iteração 203: [[3, 1], 's', 8, -188, 'andar', None]
iteração 204: [[3, 1], 's', 8, -189, 'andar', None]
iteração 205: [[3, 1], 'o', 8, -190, 'alterar sentido', 'e']
iteração 206: [[3, 2], 'o', 8, -191, 'andar', None]
iteração 207: [[3, 3], 'o', 8, -192, 'andar', None]
iteração 208: [[3, 3], 'o', 8, -193, 'andar', None]
iteração 209: [[3, 3], 'n', 8, -194, 'alterar sentido', 'd']
iteração 210: [[3, 3], 'o', 8, -195, 'alterar sentido', 'd']
iteração 211: [[3, 3], 'o', 8, -196, 'andar', None]
iteração 212: [[3, 3], 'n', 8, -197, 'alterar sentido', 'd']
iteração 213: [[3, 3], 'o', 8, -198, 'alterar sentido', 'd']
iteração 214: [[3, 3], 'n', 8, -199, 'alterar sentido', 'e']
iteração 215: [[2, 3], 'n', 8, -200, 'andar', None]
iteração 216: [[1, 3], 'n', 8, -201, 'andar', None]
iteração 217: [[0, 3], 'n', 8, -202, 'andar', None]
iteração 218: [[0, 3], 'n', 8, -203, 'andar', None]
iteração 219: [[0, 3], 'l', 8, -204, 'alterar sentido', 'e']
iteração 220: [[0, 2], 'l', 8, -205, 'andar', None]
iteração 221: [[0, 2], 's', 8, -206, 'alterar sentido', 'e']
iteração 222: [[0, 2], 'o', 8, -207, 'alterar sentido', 'e']
iteração 223: [[0, 2], 'n', 8, -208, 'alterar sentido', 'e']
iteração 224: [[0, 2], 'l', 8, -209, 'alterar sentido', 'e']
iteração 225: [[0, 1], 'l', 8, -210, 'andar', None]
iteração 226: [[0, 0], 'l', 8, -211, 'andar', None]
iteração 227: [[0, 0], 'n', 8, -212, 'alterar sentido', 'd']
iteração 228: [[0, 0], 'n', 8, -213, 'andar', None]
iteração 229: [[0, 0], 'l', 8, -214, 'alterar sentido', 'e']
iteração 230: [[0, 0], 's', 8, -215, 'alterar sentido', 'e']
iteração 231: [[0, 0], 'o', 8, -216, 'alterar sentido', 'e']
iteração 232: [[0, 1], 'o', 8, -217, 'andar', None]
iteração 233: [[0, 1], 'n', 8, -218, 'alterar sentido', 'e']
iteração 234: [[0, 1], 'l', 8, -219, 'alterar sentido', 'e']
iteração 235: [[0, 0], 'l', 8, -220, 'andar', None]
iteração 236: [[0, 0], 'n', 8, -221, 'alterar sentido', 'd']
iteração 237: [[0, 0], 'n', 8, -221, 'Retornar a HOME', None]
